Loading data to memory...
Loading data to memory done!
Loading data to scheduler...
Loading data to scheduler done!
Running scheduler...
pushing USDCAD 2014-06-13 11:26:20.070
pushing USDCAD 2014-06-13 11:26:25.227
pushing USDCAD 2014-06-13 11:26:34.510
pushing USDCAD 2014-06-13 11:26:34.837
pushing USDCAD 2014-06-13 11:26:36.570
pushing USDCAD 2014-06-13 11:26:37.243
pushing USDCAD 2014-06-13 11:26:37.587
pushing USDCAD 2014-06-13 11:26:37.947
pushing USDCAD 2014-06-13 11:26:46.197
pushing USDCAD 2014-06-13 11:26:46.540
pushing USDCAD 2014-06-13 11:26:46.883
pushing USDCAD 2014-06-13 11:26:48.260
pushing USDCAD 2014-06-13 11:26:48.603
pushing USDCAD 2014-06-13 11:26:49.633
pushing USDCAD 2014-06-13 11:26:53.760
pushing USDCAD 2014-06-13 11:26:55.807
pushing USDCAD 2014-06-13 11:27:01.993
pushing USDCAD 2014-06-13 11:27:02.337
pushing USDCAD 2014-06-13 11:27:02.680
pushing USDCAD 2014-06-13 11:27:04.743
pushing USDCAD 2014-06-13 11:27:05.103
pushing USDCAD 2014-06-13 11:27:13.007
pushing USDCAD 2014-06-13 11:27:13.353
pushing USDCAD 2014-06-13 11:27:14.023
pushing USDCAD 2014-06-13 11:27:15.057
pushing USDCAD 2014-06-13 11:27:21.243
pushing USDCAD 2014-06-13 11:27:21.603
pushing USDCAD 2014-06-13 11:27:26.070
pushing USDCAD 2014-06-13 11:27:26.417
pushing USDCAD 2014-06-13 11:27:27.807
pushing USDCAD 2014-06-13 11:27:47.040
pushing USDCAD 2014-06-13 11:27:47.367
pushing USDCAD 2014-06-13 11:27:47.727
pushing USDCAD 2014-06-13 11:27:49.447
pushing USDCAD 2014-06-13 11:27:50.150
pushing USDCAD 2014-06-13 11:27:50.820
pushing USDCAD 2014-06-13 11:27:54.603
pushing USDCAD 2014-06-13 11:27:54.960
pushing USDCAD 2014-06-13 11:27:55.273
pushing USDCAD 2014-06-13 11:27:59.087
pushing USDCAD 2014-06-13 11:27:59.413
pushing USDCAD 2014-06-13 11:27:59.757
pushing USDCAD 2014-06-13 11:28:03.900
pushing USDCAD 2014-06-13 11:28:04.243
pushing USDCAD 2014-06-13 11:28:07.663
pushing USDCAD 2014-06-13 11:28:09.367
pushing USDCAD 2014-06-13 11:28:12.117
pushing USDCAD 2014-06-13 11:28:13.163
pushing USDCAD 2014-06-13 11:28:13.493
pushing USDCAD 2014-06-13 11:28:13.853
pushing USDCAD 2014-06-13 11:28:15.227
pushing USDCAD 2014-06-13 11:28:15.570
pushing USDCAD 2014-06-13 11:28:15.913
pushing USDCAD 2014-06-13 11:28:24.507
pushing USDCAD 2014-06-13 11:28:26.913
pushing USDCAD 2014-06-13 11:28:29.320
pushing USDCAD 2014-06-13 11:28:35.163
pushing USDCAD 2014-06-13 11:28:35.523
pushing USDCAD 2014-06-13 11:28:45.493
pushing USDCAD 2014-06-13 11:28:46.180
pushing USDCAD 2014-06-13 11:28:46.523
pushing USDCAD 2014-06-13 11:28:46.853
pushing USDCAD 2014-06-13 11:28:47.883
pushing USDCAD 2014-06-13 11:28:48.570
pushing USDCAD 2014-06-13 11:28:48.897
pushing USDCAD 2014-06-13 11:28:49.257
pushing USDCAD 2014-06-13 11:28:49.603
pushing USDCAD 2014-06-13 11:28:50.633
pushing USDCAD 2014-06-13 11:28:50.977
pushing USDCAD 2014-06-13 11:28:51.663
pushing USDCAD 2014-06-13 11:28:54.757
pushing USDCAD 2014-06-13 11:28:55.773
pushing USDCAD 2014-06-13 11:28:56.477
pushing USDCAD 2014-06-13 11:28:56.820
pushing USDCAD 2014-06-13 11:29:02.320
pushing USDCAD 2014-06-13 11:29:04.040
pushing USDCAD 2014-06-13 11:29:08.867
pushing USDCAD 2014-06-13 11:29:12.647
pushing USDCAD 2014-06-13 11:29:12.993
pushing USDCAD 2014-06-13 11:29:14.350
pushing USDCAD 2014-06-13 11:29:17.087
pushing USDCAD 2014-06-13 11:29:19.850
pushing USDCAD 2014-06-13 11:29:24.337
pushing USDCAD 2014-06-13 11:29:24.680
pushing USDCAD 2014-06-13 11:29:25.007
pushing USDCAD 2014-06-13 11:29:26.040
pushing USDCAD 2014-06-13 11:29:26.727
pushing USDCAD 2014-06-13 11:29:30.837
pushing USDCAD 2014-06-13 11:29:32.930
pushing USDCAD 2014-06-13 11:29:33.273
pushing USDCAD 2014-06-13 11:29:33.600
pushing USDCAD 2014-06-13 11:29:39.100
pushing USDCAD 2014-06-13 11:29:39.447
pushing USDCAD 2014-06-13 11:29:40.133
pushing USDCAD 2014-06-13 11:29:43.570
pushing USDCAD 2014-06-13 11:29:51.493
pushing USDCAD 2014-06-13 11:29:57.680
pushing USDCAD 2014-06-13 11:30:12.133
pushing USDCAD 2014-06-13 11:30:26.210
pushing USDCAD 2014-06-13 11:30:26.537
pushing USDCAD 2014-06-13 11:30:34.117
pushing USDCAD 2014-06-13 11:30:35.163
pushing USDCAD 2014-06-13 11:30:38.930
pushing USDCAD 2014-06-13 11:30:55.773
pushing USDCAD 2014-06-13 11:30:58.180
pushing USDCAD 2014-06-13 11:30:59.537
pushing USDCAD 2014-06-13 11:31:00.930
pushing USDCAD 2014-06-13 11:31:01.633
pushing USDCAD 2014-06-13 11:31:03.680
pushing USDCAD 2014-06-13 11:31:06.787
pushing USDCAD 2014-06-13 11:31:07.133
pushing USDCAD 2014-06-13 11:31:07.820
pushing USDCAD 2014-06-13 11:31:08.490
pushing USDCAD 2014-06-13 11:31:08.850
pushing USDCAD 2014-06-13 11:31:14.350
pushing USDCAD 2014-06-13 11:31:18.787
pushing USDCAD 2014-06-13 11:31:19.147
pushing USDCAD 2014-06-13 11:31:20.523
pushing USDCAD 2014-06-13 11:31:20.867
pushing USDCAD 2014-06-13 11:31:21.210
pushing USDCAD 2014-06-13 11:31:23.617
pushing USDCAD 2014-06-13 11:31:24.337
pushing USDCAD 2014-06-13 11:31:25.007
pushing USDCAD 2014-06-13 11:31:27.383
pushing USDCAD 2014-06-13 11:31:28.087
pushing USDCAD 2014-06-13 11:31:28.460
pushing USDCAD 2014-06-13 11:31:28.787
pushing USDCAD 2014-06-13 11:31:30.837
pushing USDCAD 2014-06-13 11:31:31.883
pushing USDCAD 2014-06-13 11:31:32.210
pushing USDCAD 2014-06-13 11:31:33.587
pushing USDCAD 2014-06-13 11:31:35.647
pushing USDCAD 2014-06-13 11:31:35.990
pushing USDCAD 2014-06-13 11:31:36.337
pushing USDCAD 2014-06-13 11:31:36.693
pushing USDCAD 2014-06-13 11:31:37.367
pushing USDCAD 2014-06-13 11:31:38.037
pushing USDCAD 2014-06-13 11:31:39.087
pushing USDCAD 2014-06-13 11:31:39.773
pushing USDCAD 2014-06-13 11:31:40.117
pushing USDCAD 2014-06-13 11:31:40.443
pushing USDCAD 2014-06-13 11:31:40.787
pushing USDCAD 2014-06-13 11:31:41.490
pushing USDCAD 2014-06-13 11:31:42.163
pushing USDCAD 2014-06-13 11:31:43.553
pushing USDCAD 2014-06-13 11:31:45.960
pushing USDCAD 2014-06-13 11:31:47.320
pushing USDCAD 2014-06-13 11:31:55.240
pushing USDCAD 2014-06-13 11:31:55.587
pushing USDCAD 2014-06-13 11:32:03.490
pushing USDCAD 2014-06-13 11:32:03.850
pushing USDCAD 2014-06-13 11:32:10.037
pushing USDCAD 2014-06-13 11:32:11.070
pushing USDCAD 2014-06-13 11:32:22.757
pushing USDCAD 2014-06-13 11:32:35.787
pushing USDCAD 2014-06-13 11:32:43.007
pushing USDCAD 2014-06-13 11:32:46.100
pushing USDCAD 2014-06-13 11:32:47.820
pushing USDCAD 2014-06-13 11:32:48.210
pushing USDCAD 2014-06-13 11:32:48.523
pushing USDCAD 2014-06-13 11:32:56.427
pushing USDCAD 2014-06-13 11:32:56.757
pushing USDCAD 2014-06-13 11:32:58.490
pushing USDCAD 2014-06-13 11:33:07.413
pushing USDCAD 2014-06-13 11:33:09.477
pushing USDCAD 2014-06-13 11:33:23.570
pushing USDCAD 2014-06-13 11:33:23.913
pushing USDCAD 2014-06-13 11:33:32.850
pushing USDCAD 2014-06-13 11:33:36.303
pushing USDCAD 2014-06-13 11:33:36.630
pushing USDCAD 2014-06-13 11:33:36.977
pushing USDCAD 2014-06-13 11:33:37.317
pushing USDCAD 2014-06-13 11:33:37.663
pushing USDCAD 2014-06-13 11:33:54.520
pushing USDCAD 2014-06-13 11:33:54.867
pushing USDCAD 2014-06-13 11:33:55.210
pushing USDCAD 2014-06-13 11:33:55.553
pushing USDCAD 2014-06-13 11:34:08.617
pushing USDCAD 2014-06-13 11:34:11.710
pushing USDCAD 2014-06-13 11:34:15.147
pushing USDCAD 2014-06-13 11:34:30.630
pushing USDCAD 2014-06-13 11:34:40.583
pushing USDCAD 2014-06-13 11:34:41.257
pushing USDCAD 2014-06-13 11:34:44.367
pushing USDCAD 2014-06-13 11:34:45.053
pushing USDCAD 2014-06-13 11:34:47.100
pushing USDCAD 2014-06-13 11:34:47.787
pushing USDCAD 2014-06-13 11:34:48.473
pushing USDCAD 2014-06-13 11:34:54.663
pushing USDCAD 2014-06-13 11:34:55.020
pushing USDCAD 2014-06-13 11:34:55.350
pushing USDCAD 2014-06-13 11:34:55.693
pushing USDCAD 2014-06-13 11:34:56.397
pushing USDCAD 2014-06-13 11:34:57.427
pushing USDCAD 2014-06-13 11:34:59.850
pushing USDCAD 2014-06-13 11:35:16.333
pushing USDCAD 2014-06-13 11:35:17.367
pushing USDCAD 2014-06-13 11:35:17.707
pushing USDCAD 2014-06-13 11:35:19.770
pushing USDCAD 2014-06-13 11:35:21.147
pushing USDCAD 2014-06-13 11:35:39.007
pushing USDCAD 2014-06-13 11:35:39.350
pushing USDCAD 2014-06-13 11:35:46.600
pushing USDCAD 2014-06-13 11:35:49.007
pushing USDCAD 2014-06-13 11:35:49.333
pushing USDCAD 2014-06-13 11:35:49.693
pushing USDCAD 2014-06-13 11:35:50.037
pushing USDCAD 2014-06-13 11:35:51.067
pushing USDCAD 2014-06-13 11:36:06.880
pushing USDCAD 2014-06-13 11:36:07.553
pushing USDCAD 2014-06-13 11:36:08.583
pushing USDCAD 2014-06-13 11:36:24.397
pushing USDCAD 2014-06-13 11:36:32.303
pushing USDCAD 2014-06-13 11:36:37.803
pushing USDCAD 2014-06-13 11:36:38.130
pushing USDCAD 2014-06-13 11:36:39.863
pushing USDCAD 2014-06-13 11:36:40.553
pushing USDCAD 2014-06-13 11:36:41.583
pushing USDCAD 2014-06-13 11:36:58.770
pushing USDCAD 2014-06-13 11:37:01.177
pushing USDCAD 2014-06-13 11:37:04.597
pushing USDCAD 2014-06-13 11:37:09.083
pushing USDCAD 2014-06-13 11:37:15.973
pushing USDCAD 2014-06-13 11:37:16.317
pushing USDCAD 2014-06-13 11:37:16.660
pushing USDCAD 2014-06-13 11:37:16.973
pushing USDCAD 2014-06-13 11:37:40.363
pushing USDCAD 2014-06-13 11:37:43.113
pushing USDCAD 2014-06-13 11:37:56.863
pushing USDCAD 2014-06-13 11:38:00.660
pushing USDCAD 2014-06-13 11:38:05.787
pushing USDCAD 2014-06-13 11:38:06.130
pushing USDCAD 2014-06-13 11:38:06.833
pushing USDCAD 2014-06-13 11:38:16.787
pushing USDCAD 2014-06-13 11:38:20.583
pushing USDCAD 2014-06-13 11:38:20.943
pushing USDCAD 2014-06-13 11:38:26.083
pushing USDCAD 2014-06-13 11:38:28.833
pushing USDCAD 2014-06-13 11:38:36.050
pushing USDCAD 2014-06-13 11:38:38.097
pushing USDCAD 2014-06-13 11:38:39.503
pushing USDCAD 2014-06-13 11:38:39.847
pushing USDCAD 2014-06-13 11:38:40.503
pushing USDCAD 2014-06-13 11:38:43.270
pushing USDCAD 2014-06-13 11:38:53.597
pushing USDCAD 2014-06-13 11:38:56.347
pushing USDCAD 2014-06-13 11:39:00.800
pushing USDCAD 2014-06-13 11:39:03.223
pushing USDCAD 2014-06-13 11:39:03.893
pushing USDCAD 2014-06-13 11:39:17.987
pushing USDCAD 2014-06-13 11:39:45.833
pushing USDCAD 2014-06-13 11:39:46.160
pushing USDCAD 2014-06-13 11:39:46.503
pushing USDCAD 2014-06-13 11:40:15.753
pushing USDCAD 2014-06-13 11:40:17.097
pushing USDCAD 2014-06-13 11:40:17.800
pushing USDCAD 2014-06-13 11:40:24.330
pushing USDCAD 2014-06-13 11:40:58.033
pushing USDCAD 2014-06-13 11:41:00.440
pushing USDCAD 2014-06-13 11:41:00.770
pushing USDCAD 2014-06-13 11:41:01.097
pushing USDCAD 2014-06-13 11:41:15.893
pushing USDCAD 2014-06-13 11:41:24.830
pushing USDCAD 2014-06-13 11:41:40.283
pushing USDCAD 2014-06-13 11:41:43.050
pushing USDCAD 2014-06-13 11:41:53.363
pushing USDCAD 2014-06-13 11:42:06.767
pushing USDCAD 2014-06-13 11:42:10.207
pushing USDCAD 2014-06-13 11:42:26.033
pushing USDCAD 2014-06-13 11:43:10.690
pushing USDCAD 2014-06-13 11:43:16.533
pushing USDCAD 2014-06-13 11:43:37.157
pushing USDCAD 2014-06-13 11:44:01.580
pushing USDCAD 2014-06-13 11:44:13.267
pushing USDCAD 2014-06-13 11:44:18.080
pushing USDCAD 2014-06-13 11:44:42.830
pushing USDCAD 2014-06-13 11:44:43.173
pushing USDCAD 2014-06-13 11:44:43.517
pushing USDCAD 2014-06-13 11:44:44.207
pushing USDCAD 2014-06-13 11:44:44.550
pushing USDCAD 2014-06-13 11:44:44.877
pushing USDCAD 2014-06-13 11:44:45.580
pushing USDCAD 2014-06-13 11:44:47.643
pushing USDCAD 2014-06-13 11:45:04.470
pushing USDCAD 2014-06-13 11:45:14.097
pushing USDCAD 2014-06-13 11:45:15.143
pushing USDCAD 2014-06-13 11:45:15.487
pushing USDCAD 2014-06-13 11:45:15.830
pushing USDCAD 2014-06-13 11:45:16.173
pushing USDCAD 2014-06-13 11:45:16.860
pushing USDCAD 2014-06-13 11:45:17.547
pushing USDCAD 2014-06-13 11:45:18.220
pushing USDCAD 2014-06-13 11:45:18.580
pushing USDCAD 2014-06-13 11:45:18.923
pushing USDCAD 2014-06-13 11:45:19.627
pushing USDCAD 2014-06-13 11:45:19.957
pushing USDCAD 2014-06-13 11:45:20.297
pushing USDCAD 2014-06-13 11:45:20.643
pushing USDCAD 2014-06-13 11:45:21.330
pushing USDCAD 2014-06-13 11:45:21.673
pushing USDCAD 2014-06-13 11:45:22.360
pushing USDCAD 2014-06-13 11:45:23.393
pushing USDCAD 2014-06-13 11:45:23.750
pushing USDCAD 2014-06-13 11:45:24.080
pushing USDCAD 2014-06-13 11:45:25.097
pushing USDCAD 2014-06-13 11:45:25.797
pushing USDCAD 2014-06-13 11:45:26.143
pushing USDCAD 2014-06-13 11:45:26.830
pushing USDCAD 2014-06-13 11:45:27.157
pushing USDCAD 2014-06-13 11:45:27.517
pushing USDCAD 2014-06-13 11:45:28.207
pushing USDCAD 2014-06-13 11:45:30.610
pushing USDCAD 2014-06-13 11:45:31.283
pushing USDCAD 2014-06-13 11:45:31.970
pushing USDCAD 2014-06-13 11:45:41.283
pushing USDCAD 2014-06-13 11:46:04.643
pushing USDCAD 2014-06-13 11:46:05.657
pushing USDCAD 2014-06-13 11:46:06.017
pushing USDCAD 2014-06-13 11:46:07.393
pushing USDCAD 2014-06-13 11:46:07.737
pushing USDCAD 2014-06-13 11:46:08.080
pushing USDCAD 2014-06-13 11:46:09.797
pushing USDCAD 2014-06-13 11:46:10.127
pushing USDCAD 2014-06-13 11:46:10.487
pushing USDCAD 2014-06-13 11:46:11.173
pushing USDCAD 2014-06-13 11:46:14.597
pushing USDCAD 2014-06-13 11:46:14.953
pushing USDCAD 2014-06-13 11:46:17.347
pushing USDCAD 2014-06-13 11:46:17.690
pushing USDCAD 2014-06-13 11:46:18.033
pushing USDCAD 2014-06-13 11:46:18.720
pushing USDCAD 2014-06-13 11:46:19.063
pushing USDCAD 2014-06-13 11:46:19.767
pushing USDCAD 2014-06-13 11:46:20.453
pushing USDCAD 2014-06-13 11:46:20.783
pushing USDCAD 2014-06-13 11:46:22.847
pushing USDCAD 2014-06-13 11:46:26.643
pushing USDCAD 2014-06-13 11:46:26.970
pushing USDCAD 2014-06-13 11:46:30.407
pushing USDCAD 2014-06-13 11:46:33.750
pushing USDCAD 2014-06-13 11:46:40.047
pushing USDCAD 2014-06-13 11:46:41.437
pushing USDCAD 2014-06-13 11:46:44.157
pushing USDCAD 2014-06-13 11:46:48.627
pushing USDCAD 2014-06-13 11:46:50.033
pushing USDCAD 2014-06-13 11:46:56.547
pushing USDCAD 2014-06-13 11:47:02.737
pushing USDCAD 2014-06-13 11:47:03.080
pushing USDCAD 2014-06-13 11:47:03.407
pushing USDCAD 2014-06-13 11:47:03.750
pushing USDCAD 2014-06-13 11:47:04.110
pushing USDCAD 2014-06-13 11:47:06.860
pushing USDCAD 2014-06-13 11:47:07.187
pushing USDCAD 2014-06-13 11:47:07.547
pushing USDCAD 2014-06-13 11:47:07.877
pushing USDCAD 2014-06-13 11:47:08.220
pushing USDCAD 2014-06-13 11:47:16.487
pushing USDCAD 2014-06-13 11:47:21.297
pushing USDCAD 2014-06-13 11:47:24.033
pushing USDCAD 2014-06-13 11:47:24.377
pushing USDCAD 2014-06-13 11:47:25.080
pushing USDCAD 2014-06-13 11:47:28.517
pushing USDCAD 2014-06-13 11:47:30.220
pushing USDCAD 2014-06-13 11:47:30.563
pushing USDCAD 2014-06-13 11:48:00.830
pushing USDCAD 2014-06-13 11:48:02.187
pushing USDCAD 2014-06-13 11:48:02.533
pushing USDCAD 2014-06-13 11:48:11.470
pushing USDCAD 2014-06-13 11:48:22.813
pushing USDCAD 2014-06-13 11:48:50.313
pushing USDCAD 2014-06-13 11:48:51.000
pushing USDCAD 2014-06-13 11:48:59.970
pushing USDCAD 2014-06-13 11:49:00.313
pushing USDCAD 2014-06-13 11:49:00.627
pushing USDCAD 2014-06-13 11:49:00.983
pushing USDCAD 2014-06-13 11:49:01.313
pushing USDCAD 2014-06-13 11:49:04.063
pushing USDCAD 2014-06-13 11:49:04.423
pushing USDCAD 2014-06-13 11:49:08.203
pushing USDCAD 2014-06-13 11:49:08.547
pushing USDCAD 2014-06-13 11:49:09.577
pushing USDCAD 2014-06-13 11:49:09.923
pushing USDCAD 2014-06-13 11:49:11.970
pushing USDCAD 2014-06-13 11:49:12.313
pushing USDCAD 2014-06-13 11:49:13.360
pushing USDCAD 2014-06-13 11:49:13.703
pushing USDCAD 2014-06-13 11:49:14.030
pushing USDCAD 2014-06-13 11:49:14.377
pushing USDCAD 2014-06-13 11:49:14.720
pushing USDCAD 2014-06-13 11:49:18.517
pushing USDCAD 2014-06-13 11:49:21.250
pushing USDCAD 2014-06-13 11:49:21.610
pushing USDCAD 2014-06-13 11:49:21.937
pushing USDCAD 2014-06-13 11:49:22.297
pushing USDCAD 2014-06-13 11:49:44.297
pushing USDCAD 2014-06-13 11:50:31.373
pushing USDCAD 2014-06-13 11:50:40.327
pushing USDCAD 2014-06-13 11:50:55.453
pushing USDCAD 2014-06-13 11:50:55.797
pushing USDCAD 2014-06-13 11:50:56.123
pushing USDCAD 2014-06-13 11:50:56.483
pushing USDCAD 2014-06-13 11:50:56.827
pushing USDCAD 2014-06-13 11:50:58.563
pushing USDCAD 2014-06-13 11:50:58.907
pushing USDCAD 2014-06-13 11:51:00.280
pushing USDCAD 2014-06-13 11:51:00.610
pushing USDCAD 2014-06-13 11:51:23.983
pushing USDCAD 2014-06-13 11:51:24.313
pushing USDCAD 2014-06-13 11:51:25.687
pushing USDCAD 2014-06-13 11:51:26.030
pushing USDCAD 2014-06-13 11:51:29.467
pushing USDCAD 2014-06-13 11:51:29.827
pushing USDCAD 2014-06-13 11:51:30.873
pushing USDCAD 2014-06-13 11:52:13.843
pushing USDCAD 2014-06-13 11:52:18.967
pushing USDCAD 2014-06-13 11:52:19.310
pushing USDCAD 2014-06-13 11:52:20.703
pushing USDCAD 2014-06-13 11:52:24.140
pushing USDCAD 2014-06-13 11:52:40.310
pushing USDCAD 2014-06-13 11:52:41.657
pushing USDCAD 2014-06-13 11:52:56.123
pushing USDCAD 2014-06-13 11:52:57.467
pushing USDCAD 2014-06-13 11:52:57.843
pushing USDCAD 2014-06-13 11:52:59.187
pushing USDCAD 2014-06-13 11:52:59.560
pushing USDCAD 2014-06-13 11:53:03.310
pushing USDCAD 2014-06-13 11:53:08.810
pushing USDCAD 2014-06-13 11:53:28.060
pushing USDCAD 2014-06-13 11:53:38.733
pushing USDCAD 2014-06-13 11:53:41.123
pushing USDCAD 2014-06-13 11:53:43.217
pushing USDCAD 2014-06-13 11:53:45.607
pushing USDCAD 2014-06-13 11:53:45.937
pushing USDCAD 2014-06-13 11:53:46.640
pushing USDCAD 2014-06-13 11:53:47.327
pushing USDCAD 2014-06-13 11:53:47.670
pushing USDCAD 2014-06-13 11:53:48.717
pushing USDCAD 2014-06-13 11:54:02.437
pushing USDCAD 2014-06-13 11:54:12.060
pushing USDCAD 2014-06-13 11:54:21.343
pushing USDCAD 2014-06-13 11:54:22.030
pushing USDCAD 2014-06-13 11:54:27.187
pushing USDCAD 2014-06-13 11:54:27.530
pushing USDCAD 2014-06-13 11:54:27.873
pushing USDCAD 2014-06-13 11:54:28.903
pushing USDCAD 2014-06-13 11:54:39.920
pushing USDCAD 2014-06-13 11:54:41.967
pushing USDCAD 2014-06-13 11:54:44.387
pushing USDCAD 2014-06-13 11:54:45.077
pushing USDCAD 2014-06-13 11:54:47.123
pushing USDCAD 2014-06-13 11:54:50.560
pushing USDCAD 2014-06-13 11:54:50.903
pushing USDCAD 2014-06-13 11:54:51.247
pushing USDCAD 2014-06-13 11:54:52.297
pushing USDCAD 2014-06-13 11:54:52.653
pushing USDCAD 2014-06-13 11:54:55.047
pushing USDCAD 2014-06-13 11:54:56.780
pushing USDCAD 2014-06-13 11:55:02.263
pushing USDCAD 2014-06-13 11:55:02.607
pushing USDCAD 2014-06-13 11:55:02.950
pushing USDCAD 2014-06-13 11:55:03.967
pushing USDCAD 2014-06-13 11:55:04.327
pushing USDCAD 2014-06-13 11:55:05.687
pushing USDCAD 2014-06-13 11:55:06.373
pushing USDCAD 2014-06-13 11:55:06.733
pushing USDCAD 2014-06-13 11:55:07.747
pushing USDCAD 2014-06-13 11:55:08.437
pushing USDCAD 2014-06-13 11:55:12.920
pushing USDCAD 2014-06-13 11:55:16.700
pushing USDCAD 2014-06-13 11:55:17.030
pushing USDCAD 2014-06-13 11:55:17.387
pushing USDCAD 2014-06-13 11:55:19.793
pushing USDCAD 2014-06-13 11:55:20.123
pushing USDCAD 2014-06-13 11:55:20.483
pushing USDCAD 2014-06-13 11:55:20.827
pushing USDCAD 2014-06-13 11:55:21.170
pushing USDCAD 2014-06-13 11:55:21.513
pushing USDCAD 2014-06-13 11:55:23.577
pushing USDCAD 2014-06-13 11:55:24.280
pushing USDCAD 2014-06-13 11:55:28.717
pushing USDCAD 2014-06-13 11:55:29.077
pushing USDCAD 2014-06-13 11:55:40.060
pushing USDCAD 2014-06-13 11:55:40.437
pushing USDCAD 2014-06-13 11:55:43.857
pushing USDCAD 2014-06-13 11:55:50.373
pushing USDCAD 2014-06-13 11:55:50.733
pushing USDCAD 2014-06-13 11:55:51.090
pushing USDCAD 2014-06-13 11:55:52.090
pushing USDCAD 2014-06-13 11:55:52.437
pushing USDCAD 2014-06-13 11:55:52.780
pushing USDCAD 2014-06-13 11:55:58.293
pushing USDCAD 2014-06-13 11:55:58.637
pushing USDCAD 2014-06-13 11:56:00.013
pushing USDCAD 2014-06-13 11:56:00.357
pushing USDCAD 2014-06-13 11:56:01.043
pushing USDCAD 2014-06-13 11:56:01.717
pushing USDCAD 2014-06-13 11:56:02.060
pushing USDCAD 2014-06-13 11:56:08.607
pushing USDCAD 2014-06-13 11:56:14.107
pushing USDCAD 2014-06-13 11:56:27.153
pushing USDCAD 2014-06-13 11:56:28.187
pushing USDCAD 2014-06-13 11:56:29.577
pushing USDCAD 2014-06-13 11:56:30.590
pushing USDCAD 2014-06-13 11:56:32.997
pushing USDCAD 2014-06-13 11:56:34.373
pushing USDCAD 2014-06-13 11:56:50.903
pushing USDCAD 2014-06-13 11:56:51.217
pushing USDCAD 2014-06-13 11:56:52.950
pushing USDCAD 2014-06-13 11:56:55.013
pushing USDCAD 2014-06-13 11:57:12.527
pushing USDCAD 2014-06-13 11:57:12.873
pushing USDCAD 2014-06-13 11:57:13.903
pushing USDCAD 2014-06-13 11:57:14.950
pushing USDCAD 2014-06-13 11:57:50.340
pushing USDCAD 2014-06-13 11:57:50.683
pushing USDCAD 2014-06-13 11:57:52.060
pushing USDCAD 2014-06-13 11:57:52.747
pushing USDCAD 2014-06-13 11:57:54.123
pushing USDCAD 2014-06-13 11:57:54.467
pushing USDCAD 2014-06-13 11:57:56.543
pushing USDCAD 2014-06-13 11:57:58.590
pushing USDCAD 2014-06-13 11:58:01.340
pushing USDCAD 2014-06-13 11:58:02.027
pushing USDCAD 2014-06-13 11:58:02.373
pushing USDCAD 2014-06-13 11:58:04.777
pushing USDCAD 2014-06-13 11:58:05.123
pushing USDCAD 2014-06-13 11:58:05.467
pushing USDCAD 2014-06-13 11:58:06.840
pushing USDCAD 2014-06-13 11:58:07.183
pushing USDCAD 2014-06-13 11:58:07.527
pushing USDCAD 2014-06-13 11:58:07.887
pushing USDCAD 2014-06-13 11:58:09.590
pushing USDCAD 2014-06-13 11:58:10.967
pushing USDCAD 2014-06-13 11:58:11.327
pushing USDCAD 2014-06-13 11:58:13.370
pushing USDCAD 2014-06-13 11:58:15.777
pushing USDCAD 2014-06-13 11:58:16.137
pushing USDCAD 2014-06-13 11:58:17.513
pushing USDCAD 2014-06-13 11:58:17.857
pushing USDCAD 2014-06-13 11:58:19.577
pushing USDCAD 2014-06-13 11:58:26.793
pushing USDCAD 2014-06-13 11:58:28.167
pushing USDCAD 2014-06-13 11:58:30.577
pushing USDCAD 2014-06-13 11:58:31.263
pushing USDCAD 2014-06-13 11:58:32.277
pushing USDCAD 2014-06-13 11:58:32.967
pushing USDCAD 2014-06-13 11:59:11.823
pushing USDCAD 2014-06-13 11:59:12.167
pushing USDCAD 2014-06-13 11:59:12.513
pushing USDCAD 2014-06-13 11:59:12.857
pushing USDCAD 2014-06-13 11:59:13.200
pushing USDCAD 2014-06-13 11:59:16.293
pushing USDCAD 2014-06-13 11:59:17.667
pushing USDCAD 2014-06-13 11:59:18.013
pushing USDCAD 2014-06-13 11:59:21.090
pushing USDCAD 2014-06-13 11:59:24.543
pushing USDCAD 2014-06-13 11:59:29.717
pushing USDCAD 2014-06-13 11:59:30.043
pushing USDCAD 2014-06-13 11:59:34.870
pushing USDCAD 2014-06-13 11:59:35.183
pushing USDCAD 2014-06-13 11:59:37.637
pushing USDCAD 2014-06-13 11:59:37.967
pushing USDCAD 2014-06-13 11:59:38.307
pushing USDCAD 2014-06-13 11:59:38.637
pushing USDCAD 2014-06-13 11:59:38.980
pushing USDCAD 2014-06-13 11:59:39.307
pushing USDCAD 2014-06-13 11:59:39.667
pushing USDCAD 2014-06-13 11:59:40.340
pushing USDCAD 2014-06-13 11:59:40.700
pushing USDCAD 2014-06-13 11:59:43.807
pushing USDCAD 2014-06-13 11:59:45.153
pushing USDCAD 2014-06-13 11:59:46.543
pushing USDCAD 2014-06-13 11:59:48.590
